"t(s)","ang_vel(rad/s)"
8.200000000E0,2.724413785E-1
8.300000000E0,2.805640198E-1
8.400000000E0,2.709766399E-1
8.500000000E0,2.675145305E-1
8.600000000E0,2.580603087E-1
8.700000000E0,2.366218620E-1
8.800000000E0,2.557966217E-1
8.900000000E0,2.426139744E-1
9.000000000E0,2.447445033E-1
9.100000000E0,2.374208103E-1
9.200000000E0,2.399508133E-1
9.300000000E0,2.482066127E-1
9.400000000E0,2.462092418E-1
9.500000000E0,2.452771355E-1
9.600000000E0,2.450108194E-1
9.700000000E0,2.527339865E-1
9.800000000E0,2.511360898E-1
9.900000000E0,2.547313573E-1
1.000000000E1,2.579271506E-1
1.010000000E1,2.605903117E-1
1.020000000E1,2.577939925E-1
1.030000000E1,2.729740107E-1
1.040000000E1,2.547313573E-1
1.050000000E1,2.759034879E-1
1.060000000E1,2.672482144E-1
1.070000000E1,2.573945184E-1
1.080000000E1,2.739061171E-1
1.090000000E1,2.693787432E-1
1.100000000E1,2.624545244E-1
1.110000000E1,2.700445335E-1
1.120000000E1,2.613892600E-1
1.130000000E1,2.524676704E-1
1.140000000E1,2.591255731E-1
1.150000000E1,2.510029318E-1
1.160000000E1,2.589924150E-1
1.170000000E1,2.518018801E-1
1.180000000E1,2.500708254E-1
1.190000000E1,2.522013543E-1
1.200000000E1,2.536660929E-1
1.210000000E1,2.487392449E-1
1.220000000E1,2.516687221E-1
1.230000000E1,2.458097677E-1
1.240000000E1,2.487392449E-1
1.250000000E1,2.440787130E-1
1.260000000E1,2.637861050E-1
1.270000000E1,2.523345123E-1
1.280000000E1,2.531334607E-1
1.290000000E1,2.613892600E-1
1.300000000E1,2.569950442E-1
1.310000000E1,2.599245214E-1
1.320000000E1,2.545981992E-1
1.330000000E1,2.603239956E-1
1.340000000E1,2.669818983E-1
1.350000000E1,2.607234697E-1
1.360000000E1,2.653840016E-1
1.370000000E1,2.460760838E-1
1.380000000E1,2.633866308E-1
1.390000000E1,2.603239956E-1
1.400000000E1,2.522013543E-1
1.410000000E1,2.406166036E-1
1.420000000E1,2.488724029E-1
1.430000000E1,2.536660929E-1
1.440000000E1,2.430134486E-1
1.450000000E1,2.520681962E-1
1.460000000E1,2.589924150E-1
1.470000000E1,2.472745063E-1
1.480000000E1,2.544650412E-1
1.490000000E1,2.464755580E-1
1.500000000E1,2.504702996E-1
1.510000000E1,2.560629378E-1
1.520000000E1,2.494050351E-1
1.530000000E1,2.463423999E-1
1.540000000E1,2.588592570E-1
1.550000000E1,2.500708254E-1
1.560000000E1,2.584597828E-1
1.570000000E1,2.556634637E-1
1.580000000E1,2.537992509E-1
1.590000000E1,2.601908375E-1
1.600000000E1,2.552639895E-1
1.610000000E1,2.668487402E-1
1.620000000E1,2.635197889E-1
1.630000000E1,2.680471627E-1
1.640000000E1,2.599245214E-1
1.650000000E1,2.589924150E-1
1.660000000E1,2.537992509E-1
1.670000000E1,2.532666187E-1
1.680000000E1,2.520681962E-1
1.690000000E1,2.552639895E-1
1.700000000E1,2.507366157E-1
1.710000000E1,2.472745063E-1
1.720000000E1,2.475408224E-1
1.730000000E1,2.460760838E-1
1.740000000E1,2.504702996E-1
1.750000000E1,2.502039835E-1
1.760000000E1,2.419481841E-1
1.770000000E1,2.431466066E-1
1.780000000E1,2.387523908E-1
1.790000000E1,2.597913634E-1
1.800000000E1,2.494050351E-1
1.810000000E1,2.607234697E-1
1.820000000E1,2.609897858E-1
1.830000000E1,2.671150563E-1
1.840000000E1,2.571282023E-1
1.850000000E1,2.628539986E-1
1.860000000E1,2.635197889E-1
1.870000000E1,2.671150563E-1
1.880000000E1,2.603239956E-1
1.890000000E1,2.543318831E-1
1.900000000E1,2.472745063E-1
1.910000000E1,2.651176855E-1
1.920000000E1,2.691124271E-1
1.930000000E1,2.665824241E-1
1.940000000E1,2.522013543E-1
1.950000000E1,2.526008284E-1
1.960000000E1,2.486060868E-1
1.970000000E1,2.549976734E-1
1.980000000E1,2.479402965E-1
1.990000000E1,2.510029318E-1
2.000000000E1,2.573945184E-1
2.010000000E1,2.515355640E-1
2.020000000E1,2.543318831E-1
2.030000000E1,2.460760838E-1
2.040000000E1,2.462092418E-1
2.050000000E1,2.624545244E-1
2.060000000E1,2.613892600E-1
2.070000000E1,2.653840016E-1
2.080000000E1,2.587260989E-1
2.090000000E1,2.494050351E-1
2.100000000E1,2.567287281E-1
2.110000000E1,2.553971476E-1
2.120000000E1,2.587260989E-1
2.130000000E1,2.490055610E-1
2.140000000E1,2.545981992E-1
2.150000000E1,2.575276764E-1
2.160000000E1,2.605903117E-1
2.170000000E1,2.526008284E-1
2.180000000E1,2.711097979E-1
2.190000000E1,2.593918892E-1
2.200000000E1,2.579271506E-1
2.210000000E1,2.620550503E-1
2.220000000E1,2.549976734E-1
2.230000000E1,2.500708254E-1
2.240000000E1,2.462092418E-1
2.250000000E1,2.472745063E-1
2.260000000E1,2.426139744E-1
2.270000000E1,2.572613603E-1
2.280000000E1,2.584597828E-1
2.290000000E1,2.557966217E-1
2.300000000E1,2.390187069E-1
2.310000000E1,2.555303056E-1
2.320000000E1,2.475408224E-1
2.330000000E1,2.553971476E-1
2.340000000E1,2.677808466E-1
2.350000000E1,2.540655670E-1
2.360000000E1,2.625876825E-1
2.370000000E1,2.691124271E-1
2.380000000E1,2.636529469E-1
2.390000000E1,2.648513694E-1
2.400000000E1,2.470081902E-1
2.410000000E1,2.579271506E-1
2.420000000E1,2.677808466E-1
2.430000000E1,2.561960959E-1
2.440000000E1,2.745719073E-1
2.450000000E1,2.495381932E-1
2.460000000E1,2.653840016E-1
2.470000000E1,2.520681962E-1
2.480000000E1,2.456766096E-1
2.490000000E1,2.567287281E-1
2.500000000E1,2.447445033E-1
2.510000000E1,2.601908375E-1
2.520000000E1,2.544650412E-1
2.530000000E1,2.631203147E-1
2.540000000E1,2.583266248E-1
2.550000000E1,2.499376674E-1
2.560000000E1,2.631203147E-1
2.570000000E1,2.559297798E-1
2.580000000E1,2.567287281E-1
2.590000000E1,2.576608345E-1
2.600000000E1,2.627208405E-1
2.610000000E1,2.575276764E-1
2.620000000E1,2.504702996E-1
2.630000000E1,2.577939925E-1
2.640000000E1,2.661829499E-1
2.650000000E1,2.617887342E-1
2.660000000E1,2.579271506E-1
2.670000000E1,2.603239956E-1
2.680000000E1,2.599245214E-1
2.690000000E1,2.684466369E-1
2.700000000E1,2.559297798E-1
2.710000000E1,2.647182114E-1
2.720000000E1,2.511360898E-1
2.730000000E1,2.555303056E-1
2.740000000E1,2.672482144E-1
2.750000000E1,2.537992509E-1
2.760000000E1,2.595250472E-1
2.770000000E1,2.541987251E-1
2.780000000E1,2.656503177E-1
2.790000000E1,2.680471627E-1
2.800000000E1,2.596582053E-1
2.810000000E1,2.632534728E-1
2.820000000E1,2.669818983E-1
2.830000000E1,2.583266248E-1
2.840000000E1,2.530003026E-1
2.850000000E1,2.532666187E-1
2.860000000E1,2.548645154E-1
2.870000000E1,2.645850533E-1
2.880000000E1,2.633866308E-1
2.890000000E1,2.484729288E-1
2.900000000E1,2.621882083E-1
2.910000000E1,2.649845275E-1
2.920000000E1,2.824282325E-1
2.930000000E1,2.701776916E-1
2.940000000E1,2.555303056E-1
2.950000000E1,2.466087160E-1
2.960000000E1,2.531334607E-1
2.970000000E1,2.603239956E-1
2.980000000E1,2.569950442E-1
2.990000000E1,2.631203147E-1
3.000000000E1,2.512692479E-1
3.010000000E1,2.603239956E-1
3.020000000E1,2.569950442E-1
3.030000000E1,2.472745063E-1
3.040000000E1,2.327602784E-1
3.050000000E1,2.467418741E-1
3.060000000E1,2.703108496E-1
3.070000000E1,2.548645154E-1
3.080000000E1,2.363555459E-1
3.090000000E1,2.383529167E-1
3.100000000E1,2.531334607E-1
3.110000000E1,2.652508436E-1
3.120000000E1,2.406166036E-1
3.130000000E1,2.571282023E-1
3.140000000E1,2.616555761E-1
3.150000000E1,2.617887342E-1
3.160000000E1,2.571282023E-1
3.170000000E1,2.599245214E-1
3.180000000E1,2.589924150E-1
3.190000000E1,2.470081902E-1
3.200000000E1,2.544650412E-1
3.210000000E1,2.788329651E-1
3.220000000E1,2.564624120E-1
3.230000000E1,2.547313573E-1
3.240000000E1,2.530003026E-1
3.250000000E1,2.548645154E-1
3.260000000E1,2.579271506E-1
3.270000000E1,2.637861050E-1
3.280000000E1,2.528671445E-1
3.290000000E1,2.503371415E-1
3.300000000E1,2.567287281E-1
3.310000000E1,2.480734546E-1
3.320000000E1,2.499376674E-1
3.330000000E1,2.511360898E-1
3.340000000E1,2.498045093E-1
3.350000000E1,2.512692479E-1
3.360000000E1,2.463423999E-1
3.370000000E1,2.522013543E-1
3.380000000E1,2.508697737E-1
3.390000000E1,2.536660929E-1
3.400000000E1,2.707103238E-1
3.410000000E1,2.620550503E-1
3.420000000E1,2.575276764E-1
3.430000000E1,2.679140046E-1
3.440000000E1,2.711097979E-1
3.450000000E1,2.466087160E-1
3.460000000E1,2.561960959E-1
3.470000000E1,2.579271506E-1
3.480000000E1,2.632534728E-1
3.490000000E1,2.526008284E-1
3.500000000E1,2.568618862E-1
3.510000000E1,2.502039835E-1
3.520000000E1,2.510029318E-1
3.530000000E1,2.603239956E-1
3.540000000E1,2.539324090E-1
3.550000000E1,2.668487402E-1
3.560000000E1,2.583266248E-1
3.570000000E1,2.620550503E-1
3.580000000E1,2.528671445E-1
3.590000000E1,2.496713512E-1
3.600000000E1,2.448776613E-1
3.610000000E1,2.640524211E-1
3.620000000E1,2.492718771E-1
3.630000000E1,2.569950442E-1
3.640000000E1,2.576608345E-1
3.650000000E1,2.689792691E-1
3.660000000E1,2.508697737E-1
3.670000000E1,2.556634637E-1
3.680000000E1,2.608566278E-1
3.690000000E1,2.592587311E-1
3.700000000E1,2.555303056E-1
3.710000000E1,2.711097979E-1
3.720000000E1,2.418150261E-1
3.730000000E1,2.555303056E-1
3.740000000E1,2.768355943E-1
3.750000000E1,2.545981992E-1
3.760000000E1,2.641855791E-1
3.770000000E1,2.439455549E-1
3.780000000E1,2.434129227E-1
3.790000000E1,2.511360898E-1
3.800000000E1,2.652508436E-1
3.810000000E1,2.676476885E-1
3.820000000E1,2.671150563E-1
3.830000000E1,2.503371415E-1
3.840000000E1,2.623213664E-1
3.850000000E1,2.530003026E-1
3.860000000E1,2.532666187E-1
3.870000000E1,2.707103238E-1
3.880000000E1,2.504702996E-1
3.890000000E1,2.503371415E-1
3.900000000E1,2.443450291E-1
3.910000000E1,2.584597828E-1
3.920000000E1,2.760366459E-1
3.930000000E1,2.627208405E-1
3.940000000E1,2.651176855E-1
3.950000000E1,2.612561019E-1
3.960000000E1,2.508697737E-1
3.970000000E1,2.669818983E-1
3.980000000E1,2.589924150E-1
3.990000000E1,2.688461110E-1
4.000000000E1,2.585929409E-1
4.010000000E1,2.621882083E-1
4.020000000E1,2.611229439E-1
4.030000000E1,2.569950442E-1
4.040000000E1,2.399508133E-1
4.050000000E1,2.747050654E-1
4.060000000E1,2.640524211E-1
4.070000000E1,2.552639895E-1
4.080000000E1,2.536660929E-1
4.090000000E1,2.398176553E-1
4.100000000E1,2.520681962E-1
4.110000000E1,2.496713512E-1
4.120000000E1,2.591255731E-1
4.130000000E1,2.631203147E-1
4.140000000E1,2.617887342E-1
4.150000000E1,2.695119013E-1
4.160000000E1,2.531334607E-1
4.170000000E1,2.450108194E-1
4.180000000E1,2.467418741E-1
4.190000000E1,2.490055610E-1
4.200000000E1,2.527339865E-1
4.210000000E1,2.536660929E-1
4.220000000E1,2.599245214E-1
4.230000000E1,2.476739804E-1
4.240000000E1,2.679140046E-1
4.250000000E1,2.607234697E-1
4.260000000E1,2.635197889E-1
4.270000000E1,2.418150261E-1
4.280000000E1,2.740392751E-1
4.290000000E1,2.672482144E-1
4.300000000E1,2.693787432E-1
4.310000000E1,2.585929409E-1
4.320000000E1,2.584597828E-1
4.330000000E1,2.540655670E-1
4.340000000E1,2.506034576E-1
4.350000000E1,2.452771355E-1
4.360000000E1,2.569950442E-1
4.370000000E1,2.526008284E-1
4.380000000E1,2.575276764E-1
4.390000000E1,2.428802905E-1
4.400000000E1,2.462092418E-1
4.410000000E1,2.623213664E-1
4.420000000E1,2.544650412E-1
4.430000000E1,2.544650412E-1
4.440000000E1,2.619218922E-1
4.450000000E1,2.597913634E-1
4.460000000E1,2.552639895E-1
4.470000000E1,2.571282023E-1
4.480000000E1,2.673813724E-1
4.490000000E1,2.705771657E-1
4.500000000E1,2.719087463E-1
4.510000000E1,2.765692782E-1
4.520000000E1,2.532666187E-1
4.530000000E1,2.717755882E-1
4.540000000E1,2.628539986E-1
4.550000000E1,2.625876825E-1
4.560000000E1,2.468750321E-1
4.570000000E1,2.536660929E-1
4.580000000E1,2.544650412E-1
4.590000000E1,2.520681962E-1
4.600000000E1,2.555303056E-1
4.610000000E1,2.669818983E-1
4.620000000E1,2.667155822E-1
4.630000000E1,2.583266248E-1
4.640000000E1,2.504702996E-1
4.650000000E1,2.608566278E-1
4.660000000E1,2.581934667E-1
4.670000000E1,2.573945184E-1
4.680000000E1,2.703108496E-1
4.690000000E1,2.585929409E-1
4.700000000E1,2.573945184E-1
4.710000000E1,2.649845275E-1
4.720000000E1,2.615224181E-1
4.730000000E1,2.553971476E-1
4.740000000E1,2.506034576E-1
4.750000000E1,2.656503177E-1
4.760000000E1,2.684466369E-1
4.770000000E1,1.143827684E-1
4.780000000E1,-4.932174320E-1
4.790000000E1,-9.607353596E-1
4.800000000E1,-7.491472118E-1
4.810000000E1,-8.093346522E-1
4.820000000E1,-8.302404667E-1
4.830000000E1,-1.149287164E0
