"","L1-1","L1-2","L1-3","L2-1","L2-2","L2-3","time"
"800",NA,NA,NA,NA,-0.2713761141,NA,79.9
"801",NA,NA,NA,NA,-0.2809634939,NA,80
"802",NA,NA,NA,NA,-0.2721750624,NA,80.1
"803",NA,NA,NA,NA,-0.2673813724,NA,80.2
"804",NA,NA,NA,NA,-0.2545981992,NA,80.3
"805",NA,NA,NA,NA,-0.2560629378,NA,80.4
"806",NA,NA,NA,NA,-0.2530003026,NA,80.5
"807",NA,NA,NA,NA,-0.2202434213,NA,80.6
"808",NA,NA,NA,NA,-0.2617887342,NA,80.7
"809",NA,NA,NA,NA,-0.2438123969,NA,80.8
"810",NA,NA,NA,NA,-0.2541987251,NA,80.9
"811",NA,NA,NA,NA,-0.2643187372,NA,81
"812",NA,NA,NA,NA,-0.2583266248,NA,81.1
"813",NA,NA,NA,NA,-0.2261023757,NA,81.2
"814",NA,NA,NA,NA,-0.2557966217,NA,81.3
"815",NA,NA,NA,NA,-0.2320944881,NA,81.4
"816",NA,NA,NA,NA,-0.2296976432,NA,81.5
"817",NA,NA,NA,NA,-0.2532666187,NA,81.6
"818",NA,NA,NA,NA,-0.2315618559,NA,81.7
"819",NA,NA,NA,NA,-0.2483397707,NA,81.8
"820",NA,NA,NA,NA,-0.2428802905,NA,81.9
"821",NA,NA,NA,NA,-0.2557966217,NA,82
"822",NA,NA,NA,NA,-0.226768166,NA,82.1
"823",NA,NA,NA,NA,-0.2769687523,NA,82.2
"824",NA,NA,NA,NA,-0.256462412,NA,82.3
"825",NA,NA,NA,NA,-0.2556634637,NA,82.4
"826",NA,NA,NA,NA,-0.2190449988,NA,82.5
"827",NA,NA,NA,NA,-0.2306297495,NA,82.6
"828",NA,NA,NA,NA,-0.2387523908,NA,82.7
"829",NA,NA,NA,NA,-0.2494050351,NA,82.8
"830",NA,NA,NA,NA,-0.2436792388,NA,82.9
"831",NA,NA,NA,NA,-0.2418150261,NA,83
"832",NA,NA,NA,NA,-0.2733734849,NA,83.1
"833",NA,NA,NA,NA,-0.2593918892,NA,83.2
"834",NA,NA,NA,NA,-0.2475408224,NA,83.3
"835",NA,NA,NA,NA,-0.2944124574,NA,83.4
"836",NA,NA,NA,NA,-0.2350239653,NA,83.5
"837",NA,NA,NA,NA,-0.2680471627,NA,83.6
"838",NA,NA,NA,NA,-0.2830940228,NA,83.7
"839",NA,NA,NA,NA,-0.246608716,NA,83.8
"840",NA,NA,NA,NA,-0.2435460808,NA,83.9
"841",NA,NA,NA,NA,-0.2516687221,NA,84
"842",NA,NA,NA,NA,-0.2551308315,NA,84.1
"843",NA,NA,NA,NA,-0.268846111,NA,84.2
"844",NA,NA,NA,NA,-0.2661829499,NA,84.3
"845",NA,NA,NA,NA,-0.2511360898,NA,84.4
"846",NA,NA,NA,NA,-0.2615224181,NA,84.5
"847",NA,NA,NA,NA,-0.2804308617,NA,84.6
"848",NA,NA,NA,NA,-0.2356897556,NA,84.7
"849",NA,NA,NA,NA,-0.2230397404,NA,84.8
"850",NA,NA,NA,NA,-0.2936135091,NA,84.9
"851",NA,NA,NA,NA,-0.2182460505,NA,85
"852",NA,NA,NA,NA,-0.2661829499,NA,85.1
"853",NA,NA,NA,NA,-0.278699807,NA,85.2
"854",NA,NA,NA,NA,-0.236621862,NA,85.3
"855",NA,NA,NA,NA,-0.2506034576,NA,85.4
"856",NA,NA,NA,NA,-0.2462092418,NA,85.5
"857",NA,NA,NA,NA,-0.2523345123,NA,85.6
"858",NA,NA,NA,NA,-0.2518018801,NA,85.7
"859",NA,NA,NA,NA,-0.2601908375,NA,85.8
"860",NA,NA,NA,NA,-0.2239718468,NA,85.9
"861",NA,NA,NA,NA,-0.2575276764,NA,86
"862",NA,NA,NA,NA,-0.2334260687,NA,86.1
"863",NA,NA,NA,NA,-0.2524676704,NA,86.2
"864",NA,NA,NA,NA,-0.241681868,NA,86.3
"865",NA,NA,NA,NA,-0.2756371718,NA,86.4
"866",NA,NA,NA,NA,-0.2241050049,NA,86.5
"867",NA,NA,NA,NA,-0.2620550503,NA,86.6
"868",NA,NA,NA,NA,-0.219444473,NA,86.7
"869",NA,NA,NA,NA,-0.2426139744,NA,86.8
"870",NA,NA,NA,NA,-0.2771019104,NA,86.9
"871",NA,NA,NA,NA,-0.2585929409,NA,87
"872",NA,NA,NA,NA,-0.2767024362,NA,87.1
"873",NA,NA,NA,NA,-0.2362223878,NA,87.2
"874",NA,NA,NA,NA,-0.2506034576,NA,87.3
"875",NA,NA,NA,NA,-0.2278334304,NA,87.4
"876",NA,NA,NA,NA,-0.2127865703,NA,87.5
"877",NA,NA,NA,NA,-0.2448776613,NA,87.6
"878",NA,NA,NA,NA,-0.2854908678,NA,87.7
"879",NA,NA,NA,NA,-0.2287655368,NA,87.8
"880",NA,NA,NA,NA,-0.2628539986,NA,87.9
"881",NA,NA,NA,NA,-0.283626655,NA,88
"882",NA,NA,NA,NA,-0.2649845275,NA,88.1
"883",NA,NA,NA,NA,-0.2860235,NA,88.2
"884",NA,NA,NA,NA,-0.2229065824,NA,88.3
"885",NA,NA,NA,NA,-0.2620550503,NA,88.4
"886",NA,NA,NA,NA,-0.2458097677,NA,88.5
"887",NA,NA,NA,NA,-0.2551308315,NA,88.6
"888",NA,NA,NA,NA,-0.2454102935,NA,88.7
"889",NA,NA,NA,NA,-0.2587260989,NA,88.8
"890",NA,NA,NA,NA,-0.2351571234,NA,88.9
"891",NA,NA,NA,NA,-0.2829608648,NA,89
"892",NA,NA,NA,NA,-0.2346244911,NA,89.1
"893",NA,NA,NA,NA,-0.2681803208,NA,89.2
"894",NA,NA,NA,NA,-0.2846919195,NA,89.3
"895",NA,NA,NA,NA,-0.2484729288,NA,89.4
"896",NA,NA,NA,NA,-0.2961435121,NA,89.5
"897",NA,NA,NA,NA,-0.2518018801,NA,89.6
"898",NA,NA,NA,NA,-0.2755040137,NA,89.7
"899",NA,NA,NA,NA,-0.2472745063,NA,89.8
"900",NA,NA,NA,NA,-0.2636529469,NA,89.9
"901",NA,NA,NA,NA,-0.2239718468,NA,90
"902",NA,NA,NA,NA,-0.2404834455,NA,90.1
"903",NA,NA,NA,NA,-0.2287655368,NA,90.2
"904",NA,NA,NA,NA,-0.3075951047,NA,90.3
"905",NA,NA,NA,NA,-0.2396844972,NA,90.4
"906",NA,NA,NA,NA,-0.2398176553,NA,90.5
"907",NA,NA,NA,NA,-0.2436792388,NA,90.6
"908",NA,NA,NA,NA,-0.2480734546,NA,90.7
"909",NA,NA,NA,NA,-0.2536660929,NA,90.8
"910",NA,NA,NA,NA,-0.2620550503,NA,90.9
"911",NA,NA,NA,NA,-0.2584597828,NA,91
"912",NA,NA,NA,NA,-0.2595250472,NA,91.1
"913",NA,NA,NA,NA,-0.2575276764,NA,91.2
"914",NA,NA,NA,NA,-0.2339587009,NA,91.3
"915",NA,NA,NA,NA,-0.2776345426,NA,91.4
"916",NA,NA,NA,NA,-0.2797650715,NA,91.5
"917",NA,NA,NA,NA,-0.2378202844,NA,91.6
"918",NA,NA,NA,NA,-0.2203765794,NA,91.7
"919",NA,NA,NA,NA,-0.234225017,NA,91.8
"920",NA,NA,NA,NA,-0.2559297798,NA,91.9
"921",NA,NA,NA,NA,-0.2615224181,NA,92
"922",NA,NA,NA,NA,-0.2537992509,NA,92.1
"923",NA,NA,NA,NA,-0.2532666187,NA,92.2
"924",NA,NA,NA,NA,-0.2474076643,NA,92.3
"925",NA,NA,NA,NA,-0.249005561,NA,92.4
"926",NA,NA,NA,NA,-0.2456766096,NA,92.5
"927",NA,NA,NA,NA,-0.2411492358,NA,92.6
"928",NA,NA,NA,NA,-0.2938798252,NA,92.7
"929",NA,NA,NA,NA,-0.2456766096,NA,92.8
"930",NA,NA,NA,NA,-0.2249039532,NA,92.9
"931",NA,NA,NA,NA,-0.2113218317,NA,93
"932",NA,NA,NA,NA,-0.2825613906,NA,93.1
"933",NA,NA,NA,NA,-0.2765692782,NA,93.2
"934",NA,NA,NA,NA,-0.2198439472,NA,93.3
"935",NA,NA,NA,NA,-0.283493497,NA,93.4
"936",NA,NA,NA,NA,-0.2842924453,NA,93.5
"937",NA,NA,NA,NA,-0.2394181811,NA,93.6
"938",NA,NA,NA,NA,-0.2065281418,NA,93.7
"939",NA,NA,NA,NA,-0.2793655973,NA,93.8
"940",NA,NA,NA,NA,-0.2675145305,NA,93.9
"941",NA,NA,NA,NA,-0.2792324392,NA,94
"942",NA,NA,NA,NA,-0.2651176855,NA,94.1
"943",NA,NA,NA,NA,-0.239285023,NA,94.2
"944",NA,NA,NA,NA,-0.2324939623,NA,94.3
"945",NA,NA,NA,NA,-0.2644518952,NA,94.4
"946",NA,NA,NA,NA,-0.310790898,NA,94.5
"947",NA,NA,NA,NA,-0.2470081902,NA,94.6
"948",NA,NA,NA,NA,-0.2695119013,NA,94.7
"949",NA,NA,NA,NA,-0.2541987251,NA,94.8
"950",NA,NA,NA,NA,-0.2577939925,NA,94.9
"951",NA,NA,NA,NA,-0.2234392146,NA,95
"952",NA,NA,NA,NA,-0.2600576795,NA,95.1
"953",NA,NA,NA,NA,-0.2299639593,NA,95.2
"954",NA,NA,NA,NA,-0.2667155822,NA,95.3
"955",NA,NA,NA,NA,-0.2623213664,NA,95.4
"956",NA,NA,NA,NA,-0.2569950442,NA,95.5
"957",NA,NA,NA,NA,-0.2741724332,NA,95.6
"958",NA,NA,NA,NA,-0.2772350684,NA,95.7
"959",NA,NA,NA,NA,-0.2625876825,NA,95.8
"960",NA,NA,NA,NA,-0.2595250472,NA,95.9
"961",NA,NA,NA,NA,-0.2025334001,NA,96
"962",NA,NA,NA,NA,-0.2616555761,NA,96.1
"963",NA,NA,NA,NA,-0.2677808466,NA,96.2
"964",NA,NA,NA,NA,-0.2596582053,NA,96.3
"965",NA,NA,NA,NA,-0.2601908375,NA,96.4
"966",NA,NA,NA,NA,-0.2844256033,NA,96.5
"967",NA,NA,NA,NA,-0.2842924453,NA,96.6
"968",NA,NA,NA,NA,-0.2299639593,NA,96.7
"969",NA,NA,NA,NA,-0.2735066429,NA,96.8
"970",NA,NA,NA,NA,-0.2314286979,NA,96.9
"971",NA,NA,NA,NA,-0.2568618862,NA,97
"972",NA,NA,NA,NA,-0.2484729288,NA,97.1
"973",NA,NA,NA,NA,-0.2740392751,NA,97.2
"974",NA,NA,NA,NA,-0.2113218317,NA,97.3
"975",NA,NA,NA,NA,-0.21691447,NA,97.4
"976",NA,NA,NA,NA,-0.2649845275,NA,97.5
"977",NA,NA,NA,NA,-0.2575276764,NA,97.6
"978",NA,NA,NA,NA,-0.251535564,NA,97.7
"979",NA,NA,NA,NA,-0.2692455852,NA,97.8
"980",NA,NA,NA,NA,-0.2888198191,NA,97.9
"981",NA,NA,NA,NA,-0.2656503177,NA,98
"982",NA,NA,NA,NA,-0.2683134788,NA,98.1
"983",NA,NA,NA,NA,-0.2930808769,NA,98.2
"984",NA,NA,NA,NA,-0.2970756185,NA,98.3
"985",NA,NA,NA,NA,-0.2407497616,NA,98.4
"986",NA,NA,NA,NA,-0.2853577097,NA,98.5
"987",NA,NA,NA,NA,-0.2949450896,NA,98.6
"988",NA,NA,NA,NA,-0.249005561,NA,98.7
"989",NA,NA,NA,NA,-0.2324939623,NA,98.8
"990",NA,NA,NA,NA,-0.2627208405,NA,98.9
"991",NA,NA,NA,NA,-0.2273007982,NA,99
"992",NA,NA,NA,NA,-0.2697782174,NA,99.1
"993",NA,NA,NA,NA,-0.2451439774,NA,99.2
"994",NA,NA,NA,NA,-0.2355565975,NA,99.3
"995",NA,NA,NA,NA,-0.2544650412,NA,99.4
"996",NA,NA,NA,NA,-0.2468750321,NA,99.5
"997",NA,NA,NA,NA,-0.2612561019,NA,99.6
"998",NA,NA,NA,NA,-0.2657834758,NA,99.7
"999",NA,NA,NA,NA,-0.244211871,NA,99.8
"1000",NA,NA,NA,NA,-0.2904177158,NA,99.9
"1001",NA,NA,NA,NA,-0.2992061473,NA,100
"1002",NA,NA,NA,NA,-0.2436792388,NA,100.1
"1003",NA,NA,NA,NA,-0.2617887342,NA,100.2
"1004",NA,NA,NA,NA,-0.2520681962,NA,100.3
"1005",NA,NA,NA,NA,-0.258859257,NA,100.4
"1006",NA,NA,NA,NA,-0.249138719,NA,100.5
"1007",NA,NA,NA,NA,-0.2379534425,NA,100.6
"1008",NA,NA,NA,NA,-0.2575276764,NA,100.7
"1009",NA,NA,NA,NA,-0.2404834455,NA,100.8
"1010",NA,NA,NA,NA,-0.2874882386,NA,100.9
"1011",NA,NA,NA,NA,-0.2806971778,NA,101
"1012",NA,NA,NA,NA,-0.2548645154,NA,101.1
"1013",NA,NA,NA,NA,-0.2671150563,NA,101.2
"1014",NA,NA,NA,NA,-0.2593918892,NA,101.3
"1015",NA,NA,NA,NA,-0.300804044,NA,101.4
"1016",NA,NA,NA,NA,-0.2633866308,NA,101.5
"1017",NA,NA,NA,NA,-0.2636529469,NA,101.6
"1018",NA,NA,NA,NA,-0.2468750321,NA,101.7
"1019",NA,NA,NA,NA,-0.2482066127,NA,101.8
"1020",NA,NA,NA,NA,-0.2552639895,NA,101.9
"1021",NA,NA,NA,NA,-0.2577939925,NA,102
"1022",NA,NA,NA,NA,-0.2423476583,NA,102.1
"1023",NA,NA,NA,NA,-0.2355565975,NA,102.2
"1024",NA,NA,NA,NA,-0.2448776613,NA,102.3
"1025",NA,NA,NA,NA,-0.2683134788,NA,102.4
"1026",NA,NA,NA,NA,-0.2937466671,NA,102.5
"1027",NA,NA,NA,NA,-0.2704440077,NA,102.6
"1028",NA,NA,NA,NA,-0.2424808163,NA,102.7
"1029",NA,NA,NA,NA,-0.2251702693,NA,102.8
"1030",NA,NA,NA,NA,-0.268712953,NA,102.9
"1031",NA,NA,NA,NA,-0.288553503,NA,103
"1032",NA,NA,NA,NA,-0.2781671748,NA,103.1
"1033",NA,NA,NA,NA,-0.2655171597,NA,103.2
"1034",NA,NA,NA,NA,-0.2511360898,NA,103.3
"1035",NA,NA,NA,NA,-0.2636529469,NA,103.4
"1036",NA,NA,NA,NA,-0.2203765794,NA,103.5
"1037",NA,NA,NA,NA,-0.2520681962,NA,103.6
"1038",NA,NA,NA,NA,-0.2724413785,NA,103.7
"1039",NA,NA,NA,NA,-0.2869556064,NA,103.8
"1040",NA,NA,NA,NA,-0.2551308315,NA,103.9
"1041",NA,NA,NA,NA,-0.2796319134,NA,104
"1042",NA,NA,NA,NA,-0.2612561019,NA,104.1
"1043",NA,NA,NA,NA,-0.2942792993,NA,104.2
"1044",NA,NA,NA,NA,-0.2531334607,NA,104.3
"1045",NA,NA,NA,NA,-0.2559297798,NA,104.4
"1046",NA,NA,NA,NA,-0.2735066429,NA,104.5
"1047",NA,NA,NA,NA,-0.2833603389,NA,104.6
"1048",NA,NA,NA,NA,-0.2360892297,NA,104.7
"1049",NA,NA,NA,NA,-0.2552639895,NA,104.8
"1050",NA,NA,NA,NA,-0.2629871566,NA,104.9
"1051",NA,NA,NA,NA,-0.2631203147,NA,105
"1052",NA,NA,NA,NA,-0.2821619164,NA,105.1
"1053",NA,NA,NA,NA,-0.2300971173,NA,105.2
"1054",NA,NA,NA,NA,-0.2745719073,NA,105.3
"1055",NA,NA,NA,NA,-0.2058623515,NA,105.4
"1056",NA,NA,NA,NA,-0.266316108,NA,105.5
"1057",NA,NA,NA,NA,-0.2731071688,NA,105.6
"1058",NA,NA,NA,NA,-0.2628539986,NA,105.7
"1059",NA,NA,NA,NA,-0.2576608345,NA,105.8
"1060",NA,NA,NA,NA,-0.2523345123,NA,105.9
"1061",NA,NA,NA,NA,-0.2354234395,NA,106
"1062",NA,NA,NA,NA,-0.2892192933,NA,106.1
"1063",NA,NA,NA,NA,-0.2315618559,NA,106.2
"1064",NA,NA,NA,NA,-0.2854908678,NA,106.3
"1065",NA,NA,NA,NA,-0.2134523606,NA,106.4
"1066",NA,NA,NA,NA,-0.2482066127,NA,106.5
"1067",NA,NA,NA,NA,-0.2833603389,NA,106.6
"1068",NA,NA,NA,NA,-0.2452771355,NA,106.7
"1069",NA,NA,NA,NA,-0.2608566278,NA,106.8
"1070",NA,NA,NA,NA,-0.2350239653,NA,106.9
"1071",NA,NA,NA,NA,-0.2668487402,NA,107
"1072",NA,NA,NA,NA,-0.2876213966,NA,107.1
"1073",NA,NA,NA,NA,-0.2837598131,NA,107.2
"1074",NA,NA,NA,NA,-0.2948119316,NA,107.3
"1075",NA,NA,NA,NA,-0.256329254,NA,107.4
"1076",NA,NA,NA,NA,-0.2592587311,NA,107.5
"1077",NA,NA,NA,NA,-0.2640524211,NA,107.6
"1078",NA,NA,NA,NA,-0.2296976432,NA,107.7
"1079",NA,NA,NA,NA,-0.2751045396,NA,107.8
"1080",NA,NA,NA,NA,-0.2284992207,NA,107.9
"1081",NA,NA,NA,NA,-0.2695119013,NA,108
"1082",NA,NA,NA,NA,-0.2739061171,NA,108.1
"1083",NA,NA,NA,NA,-0.2488724029,NA,108.2
"1084",NA,NA,NA,NA,-0.2615224181,NA,108.3
"1085",NA,NA,NA,NA,-0.2902845577,NA,108.4
"1086",NA,NA,NA,NA,-0.251535564,NA,108.5
"1087",NA,NA,NA,NA,-0.3603256941,NA,108.6
"1088",NA,NA,NA,NA,-0.2418150261,NA,108.7
"1089",NA,NA,NA,NA,-0.246475558,NA,108.8
"1090",NA,NA,NA,NA,-0.1929460202,NA,108.9
"1091",NA,NA,NA,NA,-0.2716424302,NA,109
"1092",NA,NA,NA,NA,-0.2904177158,NA,109.1
"1093",NA,NA,NA,NA,-0.2741724332,NA,109.2
"1094",NA,NA,NA,NA,-0.266316108,NA,109.3
"1095",NA,NA,NA,NA,-0.2470081902,NA,109.4
"1096",NA,NA,NA,NA,-0.229431327,NA,109.5
"1097",NA,NA,NA,NA,-0.2388855489,NA,109.6
"1098",NA,NA,NA,NA,-0.2556634637,NA,109.7
"1099",NA,NA,NA,NA,-0.2259692176,NA,109.8
"1100",NA,NA,NA,NA,-0.2757703298,NA,109.9
"1101",NA,NA,NA,NA,-0.2937466671,NA,110
"1102",NA,NA,NA,NA,-0.2697782174,NA,110.1
"1103",NA,NA,NA,NA,-0.3119893205,NA,110.2
"1104",NA,NA,NA,NA,-0.2647182114,NA,110.3
"1105",NA,NA,NA,NA,-0.2102565673,NA,110.4
"1106",NA,NA,NA,NA,-0.244211871,NA,110.5
"1107",NA,NA,NA,NA,-0.2771019104,NA,110.6
"1108",NA,NA,NA,NA,-0.2901513997,NA,110.7
"1109",NA,NA,NA,NA,-0.2486060868,NA,110.8
"1110",NA,NA,NA,NA,-0.2547313573,NA,110.9
"1111",NA,NA,NA,NA,-0.258992415,NA,111
"1112",NA,NA,NA,NA,-0.2575276764,NA,111.1
"1113",NA,NA,NA,NA,-0.2344913331,NA,111.2
"1114",NA,NA,NA,NA,-0.2781671748,NA,111.3
"1115",NA,NA,NA,NA,-0.2616555761,NA,111.4
"1116",NA,NA,NA,NA,-0.2692455852,NA,111.5
"1117",NA,NA,NA,NA,-0.2704440077,NA,111.6
"1118",NA,NA,NA,NA,-0.1920139139,NA,111.7
"1119",NA,NA,NA,NA,-0.2553971476,NA,111.8
"1120",NA,NA,NA,NA,-0.2806971778,NA,111.9
"1121",NA,NA,NA,NA,-0.2625876825,NA,112
"1122",NA,NA,NA,NA,-0.3440804115,NA,112.1
"1123",NA,NA,NA,NA,-0.2964098282,NA,112.2
"1124",NA,NA,NA,NA,-0.2593918892,NA,112.3
"1125",NA,NA,NA,NA,-0.2422145002,NA,112.4
"1126",NA,NA,NA,NA,-0.2872219225,NA,112.5
"1127",NA,NA,NA,NA,-0.2808303359,NA,112.6
"1128",NA,NA,NA,NA,-0.2583266248,NA,112.7
"1129",NA,NA,NA,NA,-0.2615224181,NA,112.8
"1130",NA,NA,NA,NA,-0.2222407921,NA,112.9
"1131",NA,NA,NA,NA,-0.2627208405,NA,113
"1132",NA,NA,NA,NA,-0.2672482144,NA,113.1
"1133",NA,NA,NA,NA,-0.2675145305,NA,113.2
"1134",NA,NA,NA,NA,-0.2158492055,NA,113.3
"1135",NA,NA,NA,NA,-0.256329254,NA,113.4
"1136",NA,NA,NA,NA,-0.2537992509,NA,113.5
"1137",NA,NA,NA,NA,-0.2748382235,NA,113.6
"1138",NA,NA,NA,NA,-0.2749713815,NA,113.7
"1139",NA,NA,NA,NA,-0.2439455549,NA,113.8
"1140",NA,NA,NA,NA,-0.2498045093,NA,113.9
"1141",NA,NA,NA,NA,-0.2603239956,NA,114
"1142",NA,NA,NA,NA,-0.2857571839,NA,114.1
"1143",NA,NA,NA,NA,-0.2519350382,NA,114.2
"1144",NA,NA,NA,NA,-0.2476739804,NA,114.3
"1145",NA,NA,NA,NA,-0.2672482144,NA,114.4
"1146",NA,NA,NA,NA,-0.2458097677,NA,114.5
"1147",NA,NA,NA,NA,-0.2888198191,NA,114.6
"1148",NA,NA,NA,NA,-0.217047628,NA,114.7
"1149",NA,NA,NA,NA,-0.2673813724,NA,114.8
"1150",NA,NA,NA,NA,-0.2530003026,NA,114.9
"1151",NA,NA,NA,NA,-0.2841592872,NA,115
"1152",NA,NA,NA,NA,-0.2459429257,NA,115.1
"1153",NA,NA,NA,NA,-0.2846919195,NA,115.2
"1154",NA,NA,NA,NA,-0.2528671445,NA,115.3
"1155",NA,NA,NA,NA,-0.2484729288,NA,115.4
"1156",NA,NA,NA,NA,-0.2308960656,NA,115.5
"1157",NA,NA,NA,NA,-0.3214435424,NA,115.6
"1158",NA,NA,NA,NA,-0.3055977339,NA,115.7
"1159",NA,NA,NA,NA,-0.2777677006,NA,115.8
"1160",NA,NA,NA,NA,-0.2451439774,NA,115.9
"1161",NA,NA,NA,NA,-0.2555303056,NA,116
"1162",NA,NA,NA,NA,-0.3410177763,NA,116.1
"1163",NA,NA,NA,NA,-0.2274339562,NA,116.2
"1164",NA,NA,NA,NA,-0.2950782477,NA,116.3
"1165",NA,NA,NA,NA,-0.234225017,NA,116.4
"1166",NA,NA,NA,NA,-0.2376871264,NA,116.5
"1167",NA,NA,NA,NA,-0.2420813422,NA,116.6
"1168",NA,NA,NA,NA,-0.2595250472,NA,116.7
"1169",NA,NA,NA,NA,-0.3163835363,NA,116.8
"1170",NA,NA,NA,NA,-0.2792324392,NA,116.9
"1171",NA,NA,NA,NA,-0.2111886736,NA,117
"1172",NA,NA,NA,NA,-0.3000050957,NA,117.1
"1173",NA,NA,NA,NA,-0.2479402965,NA,117.2
"1174",NA,NA,NA,NA,-0.2591255731,NA,117.3
"1175",NA,NA,NA,NA,-0.2745719073,NA,117.4
"1176",NA,NA,NA,NA,-0.2420813422,NA,117.5
"1177",NA,NA,NA,NA,-0.2857571839,NA,117.6
"1178",NA,NA,NA,NA,-0.2739061171,NA,117.7
"1179",NA,NA,NA,NA,-0.2447445033,NA,117.8
"1180",NA,NA,NA,NA,-0.2950782477,NA,117.9
"1181",NA,NA,NA,NA,-0.2410160777,NA,118
"1182",NA,NA,NA,NA,-0.2619218922,NA,118.1
"1183",NA,NA,NA,NA,-0.2323608042,NA,118.2
"1184",NA,NA,NA,NA,-0.2227734243,NA,118.3
"1185",NA,NA,NA,NA,-0.2962766702,NA,118.4
"1186",NA,NA,NA,NA,-0.2684466369,NA,118.5
"1187",NA,NA,NA,NA,-0.2181128925,NA,118.6
"1188",NA,NA,NA,NA,-0.2664492661,NA,118.7
"1189",NA,NA,NA,NA,-0.3036003631,NA,118.8
"1190",NA,NA,NA,NA,-0.2756371718,NA,118.9
"1191",NA,NA,NA,NA,-0.2838929711,NA,119
"1192",NA,NA,NA,NA,-0.2635197889,NA,119.1
"1193",NA,NA,NA,NA,-0.2347576492,NA,119.2
"1194",NA,NA,NA,NA,-0.1933454944,NA,119.3
"1195",NA,NA,NA,NA,-0.2632534728,NA,119.4
"1196",NA,NA,NA,NA,-0.3091930014,NA,119.5
"1197",NA,NA,NA,NA,-0.2263686918,NA,119.6
"1198",NA,NA,NA,NA,-0.2480734546,NA,119.7
"1199",NA,NA,NA,NA,-0.2471413482,NA,119.8
"1200",NA,NA,NA,NA,-0.3436809374,NA,119.9
"1201",NA,NA,NA,NA,-0.170175993,NA,120
"1202",NA,NA,NA,NA,-0.2890861352,NA,120.1
"1203",NA,NA,NA,NA,-0.2873550805,NA,120.2
"1204",NA,NA,NA,NA,-0.2387523908,NA,120.3
"1205",NA,NA,NA,NA,-0.2249039532,NA,120.4
"1206",NA,NA,NA,NA,-0.2997387796,NA,120.5
"1207",NA,NA,NA,NA,-0.224371321,NA,120.6
"1208",NA,NA,NA,NA,-0.2988066732,NA,120.7
"1209",NA,NA,NA,NA,-0.2553971476,NA,120.8
"1210",NA,NA,NA,NA,-0.2841592872,NA,120.9
"1211",NA,NA,NA,NA,-0.2410160777,NA,121
"1212",NA,NA,NA,NA,-0.254065567,NA,121.1
"1213",NA,NA,NA,NA,-0.2725745365,NA,121.2
"1214",NA,NA,NA,NA,-0.3109240561,NA,121.3
"1215",NA,NA,NA,NA,-0.2789661231,NA,121.4
"1216",NA,NA,NA,NA,-0.08681905121,NA,121.5
"1217",NA,NA,NA,NA,-0.3239735454,NA,121.6
"1218",NA,NA,NA,NA,-0.2729740107,NA,121.7
"1219",NA,NA,NA,NA,-0.3190466974,NA,121.8
"1220",NA,NA,NA,NA,-0.3568635847,NA,121.9
"1221",NA,NA,NA,NA,-0.3346261897,NA,122
"1222",NA,NA,NA,NA,-0.3569967428,NA,122.1
"1223",NA,NA,NA,NA,-0.3388872474,NA,122.2
"1224",NA,NA,NA,NA,-0.2270344821,NA,122.3
"1225",NA,NA,NA,NA,-0.3147856397,NA,122.4
"1226",NA,NA,NA,NA,-0.2557966217,NA,122.5
"1227",NA,NA,NA,NA,-0.3119893205,NA,122.6
"1228",NA,NA,NA,NA,-0.2902845577,NA,122.7
"1229",NA,NA,NA,NA,-0.2866892903,NA,122.8
"1230",NA,NA,NA,NA,-0.1954760233,NA,122.9
"1231",NA,NA,NA,NA,-0.2760366459,NA,123
"1232",NA,NA,NA,NA,-0.3408846182,NA,123.1
"1233",NA,NA,NA,NA,-0.3038666792,NA,123.2
"1234",NA,NA,NA,NA,-0.2390187069,NA,123.3
"1235",NA,NA,NA,NA,-0.2435460808,NA,123.4
"1236",NA,NA,NA,NA,-0.1937449686,NA,123.5
"1237",NA,NA,NA,NA,-0.283626655,NA,123.6
"1238",NA,NA,NA,NA,-0.3653857002,NA,123.7
"1239",NA,NA,NA,NA,-0.2862898161,NA,123.8
"1240",NA,NA,NA,NA,-0.2929477188,NA,123.9
"1241",NA,NA,NA,NA,-0.273772959,NA,124
"1242",NA,NA,NA,NA,-0.2864229742,NA,124.1
"1243",NA,NA,NA,NA,-0.2475408224,NA,124.2
"1244",NA,NA,NA,NA,-0.3519367367,NA,124.3
"1245",NA,NA,NA,NA,-0.2768355943,NA,124.4
"1246",NA,NA,NA,NA,-0.2205097374,NA,124.5
"1247",NA,NA,NA,NA,-0.2350239653,NA,124.6
"1248",NA,NA,NA,NA,-0.2251702693,NA,124.7
"1249",NA,NA,NA,NA,-0.207193932,NA,124.8
"1250",NA,NA,NA,NA,-0.3101251078,NA,124.9
"1251",NA,NA,NA,NA,-0.2924150866,NA,125
"1252",NA,NA,NA,NA,-0.2522013543,NA,125.1
"1253",NA,NA,NA,NA,-0.2866892903,NA,125.2
"1254",NA,NA,NA,NA,-0.2745719073,NA,125.3
"1255",NA,NA,NA,NA,-0.323041439,NA,125.4
"1256",NA,NA,NA,NA,-0.2848250775,NA,125.5
"1257",NA,NA,NA,NA,-0.271242956,NA,125.6
"1258",NA,NA,NA,NA,-0.3364904025,NA,125.7
"1259",NA,NA,NA,NA,-0.2755040137,NA,125.8
"1260",NA,NA,NA,NA,-0.3273024967,NA,125.9
